STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REF_AREA,Reference area,EDUCATION_LEV,Education level,EXP_SOURCE,Financing source,EXP_DESTINATION,Destination of expenditure,EXPENDITURE_TYPE,Type of expenditure,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,3.803296,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,3.876173,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,3.802269,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,4.1919122,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,2.895953,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,3.268705,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,3.245902,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,3.302544,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,3.291799,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,HRV,Croatia,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,3.7283781,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,COL,Colombia,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,0.0041857,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,COL,Colombia,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,0.002695,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,COL,Colombia,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,0.002529,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,COL,Colombia,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,0.0011355,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,COL,Colombia,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,0.0022182,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,COL,Colombia,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,0.002356,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUT,Austria,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,0.2523798,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUT,Austria,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,0.2548193,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUT,Austria,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,0.2826985,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUT,Austria,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,0.3121379,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUT,Austria,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,0.3215196,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUT,Austria,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,0.31190661,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHN,China (People’s Republic of),ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHN,China (People’s Republic of),ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHN,China (People’s Republic of),ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHN,China (People’s Republic of),ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHN,China (People’s Republic of),ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHN,China (People’s Republic of),ISCED11_1T8,Primary to tertiary education,_T,Total,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,TUR,Türkiye,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,3.810099,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,TUR,Türkiye,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,4.029684,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,TUR,Türkiye,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,3.74591,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,TUR,Türkiye,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,3.675453,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,TUR,Türkiye,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,3.816484,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,TUR,Türkiye,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,3.492228,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,ISR,Israel,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,0,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,ISR,Israel,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,0,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,ISR,Israel,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,0,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,ISR,Israel,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,0,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,ISR,Israel,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,0,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,ISR,Israel,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,0,,A,Normal value,0,Units,1,One,,
